,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,France,Germany,Spain
5604,602,True,49,0,191808.73,1,0,0,97640.2,0,True,False,False
5605,619,True,58,5,152199.33,1,1,1,86022.09,0,True,False,False
5606,492,False,52,8,125396.24,1,1,0,10014.72,1,False,True,False
5607,641,True,41,7,104405.54,3,1,0,17384.21,0,False,True,False
5608,518,False,27,1,133801.49,1,1,1,143315.57,0,True,False,False
5609,623,False,40,4,0.0,3,1,0,31669.18,0,False,False,True
5610,733,False,28,5,0.0,2,0,0,12761.16,0,True,False,False
5611,625,True,42,6,100047.33,1,1,0,93429.95,0,False,True,False
5612,759,False,31,1,109848.6,1,1,1,42012.55,0,True,False,False
5613,604,False,32,7,127849.38,1,1,0,15798.7,0,True,False,False
5614,512,False,46,3,0.0,2,1,1,56408.14,0,False,False,True
5615,520,False,29,8,95947.76,1,1,0,4696.44,0,True,False,False
5616,805,True,26,2,0.0,2,1,1,25042.1,0,False,False,True
5617,626,True,43,4,137638.69,1,1,0,130442.08,1,True,False,False
5618,656,True,38,10,0.0,1,1,1,136521.82,0,True,False,False
5619,785,True,41,7,0.0,2,1,1,199108.88,0,False,False,True
5620,553,True,31,6,0.0,2,0,0,124596.63,0,True,False,False
5621,569,False,44,4,0.0,2,0,0,134394.78,0,True,False,False
5622,670,True,38,10,89416.99,1,0,0,144275.39,0,True,False,False
5623,586,True,42,6,0.0,2,1,1,123410.23,0,False,False,True
5624,617,False,45,1,0.0,1,1,0,143298.06,0,False,False,True
5625,508,False,60,7,143262.04,1,1,1,129562.74,0,True,False,False
5626,624,False,35,7,119656.45,2,1,1,4595.05,0,False,False,True
5627,654,True,29,4,132954.64,1,1,1,146715.07,0,True,False,False
5628,681,False,44,3,105206.7,2,1,1,163558.36,0,False,True,False
5629,578,True,28,4,0.0,2,0,0,6947.09,0,False,False,True
5630,621,False,37,9,83061.26,2,1,0,9170.54,0,False,False,True
5631,632,True,40,5,147650.68,1,1,1,199674.83,0,True,False,False
5632,644,True,44,5,73348.56,1,1,0,157166.79,1,True,False,False
5633,821,True,28,2,0.0,2,1,0,46072.52,0,True,False,False
5634,754,False,38,2,0.0,2,0,0,3524.69,0,True,False,False
5635,568,False,27,1,116320.68,1,0,1,45563.94,0,False,False,True
5636,584,True,33,3,0.0,2,0,1,59103.13,0,True,False,False
5637,549,False,29,8,0.0,2,1,1,189558.44,0,True,False,False
5638,729,False,38,7,0.0,2,0,0,45779.9,0,True,False,False
5639,523,True,61,8,66250.71,1,1,1,21859.06,0,True,False,False
5640,477,False,24,2,95675.62,2,0,0,162699.7,1,False,True,False
5641,675,True,42,2,92616.64,2,1,0,8567.18,0,False,True,False
5642,782,False,41,4,0.0,1,1,0,132943.88,0,False,False,True
5643,616,False,36,6,0.0,1,1,1,12916.32,1,False,False,True
5644,738,False,37,8,100565.94,1,1,1,128799.86,0,False,False,True
5645,717,False,42,5,190305.78,1,1,0,99347.8,1,False,False,True
5646,526,False,35,9,118536.4,1,1,0,40980.87,1,False,True,False
5647,660,True,19,5,127649.64,1,1,1,40368.65,0,True,False,False
5648,525,True,35,7,165358.77,1,0,1,94738.54,0,True,False,False
5649,629,True,29,6,0.0,2,1,1,88842.8,0,False,False,True
5650,616,False,36,10,78249.53,1,1,0,136934.91,0,False,True,False
5651,521,False,61,0,125193.96,1,1,1,109356.53,0,False,True,False
5652,691,False,29,9,0.0,2,0,0,199635.93,0,True,False,False
5653,687,False,41,2,154007.21,1,1,0,158408.23,0,False,True,False
5654,677,False,43,3,133214.88,2,1,1,95936.84,0,False,False,True
5655,695,True,63,1,146202.93,1,1,1,126688.83,1,False,False,True
5656,663,False,27,9,0.0,2,1,0,150850.29,0,True,False,False
5657,496,True,30,0,90963.49,1,0,1,27802.0,0,True,False,False
5658,747,True,41,9,0.0,1,1,0,32430.94,1,False,False,True
5659,546,False,52,2,0.0,1,1,0,137332.37,1,True,False,False
5660,706,True,68,4,114386.85,1,1,1,28601.68,0,False,False,True
5661,472,False,26,5,0.0,2,1,0,108411.66,0,True,False,False
5662,703,False,40,7,0.0,2,0,1,122518.5,0,True,False,False
5663,850,False,38,2,0.0,2,1,0,9015.07,0,True,False,False
5664,667,True,71,4,137260.78,1,0,1,94433.08,1,False,False,True
5665,559,True,33,9,111060.05,2,1,0,110371.84,0,True,False,False
5666,636,True,60,7,124447.73,1,1,1,141364.62,1,False,False,True
5667,672,False,34,8,0.0,2,1,1,16245.25,0,True,False,False
5668,667,True,42,7,0.0,1,0,1,108348.94,1,True,False,False
5669,648,True,33,7,135310.41,2,0,1,171668.2,0,False,True,False
5670,497,True,32,8,0.0,2,1,0,67364.42,0,True,False,False
5671,743,False,73,6,0.0,2,0,1,107867.38,0,True,False,False
5672,619,True,29,5,0.0,2,1,0,194310.1,0,True,False,False
5673,639,True,34,5,139393.19,2,0,0,33950.08,0,False,False,True
5674,540,True,28,8,0.0,2,0,0,197588.32,0,False,False,True
5675,766,False,26,3,104258.8,1,1,1,428.23,0,True,False,False
5676,749,False,26,6,0.0,2,0,1,34948.77,0,True,False,False
5677,655,True,32,9,113447.01,1,1,0,82084.3,0,False,True,False
5678,630,True,33,9,0.0,2,1,0,64804.59,0,True,False,False
5679,778,False,33,4,111063.73,2,1,0,83556.65,0,False,True,False
5680,757,False,30,6,161378.02,1,0,0,71926.28,1,False,True,False
5681,529,False,39,2,82766.43,1,1,1,122925.44,0,False,False,True
5682,620,True,29,9,0.0,2,1,0,13133.88,0,False,False,True
5683,615,False,61,1,104267.7,1,1,0,62845.64,1,True,False,False
5684,735,False,25,3,91718.8,1,0,0,28411.23,0,True,False,False
5685,705,False,47,3,63488.7,1,0,1,28640.92,1,False,False,True
5686,644,False,46,6,12459.19,1,0,0,156787.34,1,False,False,True
5687,505,False,37,6,159863.9,2,0,1,125307.87,0,False,True,False
5688,471,True,23,6,104592.55,2,1,0,131736.23,0,False,True,False
5689,722,False,50,4,132088.59,1,1,1,128262.14,0,False,False,True
5690,577,False,39,4,0.0,2,1,0,91366.42,0,False,False,True
5691,744,True,44,5,120654.68,1,1,0,82290.81,0,False,False,True
5692,573,False,30,6,0.0,2,1,0,66190.21,0,True,False,False
5693,653,False,32,4,83772.95,1,0,1,23920.65,0,True,False,False
5694,660,False,31,6,172325.67,1,0,1,45438.38,0,True,False,False
5695,787,True,46,7,117685.31,2,1,1,93360.35,0,True,False,False
5696,617,True,41,7,0.0,2,0,1,14496.67,0,True,False,False
5697,567,True,39,5,0.0,2,0,0,168521.72,0,True,False,False
5698,682,False,64,9,0.0,2,1,1,103318.44,0,False,False,True
5699,684,True,35,6,135871.5,1,1,1,87219.41,0,True,False,False
5700,447,True,41,3,0.0,4,1,1,197490.39,1,True,False,False
5701,625,False,49,4,128504.76,1,1,0,126812.63,1,False,True,False
5702,585,True,36,7,0.0,2,1,0,94283.09,0,True,False,False
5703,516,False,42,8,56228.25,1,1,0,46857.52,0,True,False,False
5704,732,False,45,6,98792.4,1,1,0,81491.7,1,False,True,False
5705,628,True,40,5,181768.32,2,1,1,129107.97,0,False,True,False
5706,682,False,48,9,101198.01,1,1,1,49732.9,0,False,False,True
5707,746,True,25,9,0.0,2,0,1,88728.47,0,True,False,False
5708,655,False,60,3,0.0,2,1,1,86981.45,0,True,False,False
5709,644,False,39,9,0.0,1,1,0,3740.93,0,True,False,False
5710,778,True,34,5,139064.06,2,0,0,67949.32,0,True,False,False
5711,617,False,35,2,104508.1,1,1,1,147636.46,0,True,False,False
5712,660,True,35,9,113948.58,1,1,0,188891.96,1,False,True,False
5713,537,True,47,10,0.0,2,0,1,25482.62,0,True,False,False
5714,554,False,39,10,0.0,2,1,1,18391.93,0,True,False,False
5715,806,True,31,9,0.0,2,0,1,140168.36,0,True,False,False
5716,611,True,37,1,117524.72,2,0,1,161064.29,0,False,True,False
5717,665,False,37,5,160389.82,1,0,1,183542.08,0,True,False,False
5718,648,False,37,7,0.0,2,1,0,194238.92,0,True,False,False
5719,692,True,27,1,125547.53,1,0,0,7900.46,0,True,False,False
5720,507,True,46,6,92783.68,1,1,1,51424.29,0,False,False,True
5721,696,True,49,5,97036.22,2,1,0,152450.84,1,False,True,False
5722,681,True,34,3,0.0,2,0,0,55816.2,0,True,False,False
5723,687,False,26,6,0.0,2,1,1,32909.13,0,True,False,False
5724,641,True,40,5,102145.13,1,1,1,100637.07,0,False,False,True
5725,507,False,33,1,113452.66,1,0,0,142911.99,0,True,False,False
5726,688,False,46,8,155681.72,1,1,0,26287.21,0,False,False,True
5727,535,True,38,8,127475.24,1,0,0,60775.76,1,False,True,False
5728,701,True,41,10,0.0,2,1,1,146257.77,0,True,False,False
5729,488,True,43,10,112751.13,1,1,1,28332.0,0,True,False,False
5730,539,False,29,4,0.0,2,1,1,100919.19,0,True,False,False
5731,674,True,45,7,144889.18,1,1,1,102591.9,1,True,False,False
5732,538,True,40,8,0.0,2,1,1,25554.4,0,False,False,True
5733,829,False,22,7,150126.44,1,1,0,152107.93,1,True,False,False
5734,768,True,54,8,69712.74,1,1,1,69381.05,0,True,False,False
5735,585,False,44,4,0.0,2,0,1,101728.46,0,False,False,True
5736,581,True,31,3,0.0,2,0,0,89040.61,0,True,False,False
5737,682,False,35,2,117438.92,2,1,1,16910.98,0,False,True,False
5738,653,True,38,8,119315.75,1,1,0,150468.35,0,True,False,False
5739,712,False,30,1,89571.59,1,1,1,177613.19,0,True,False,False
5740,620,False,34,8,102251.57,1,1,0,120672.09,0,False,True,False
5741,709,True,42,9,118546.71,1,0,1,77142.85,0,True,False,False
5742,832,True,61,2,0.0,1,0,1,127804.66,1,True,False,False
5743,635,True,38,0,103257.14,1,0,0,158344.63,0,False,False,True
5744,749,False,43,1,124209.02,1,1,1,167179.48,0,False,False,True
5745,629,True,32,3,0.0,2,1,1,15404.64,0,False,False,True
5746,836,False,41,7,150302.84,1,1,1,156036.19,0,False,False,True
5747,542,True,34,8,108653.93,1,0,1,144725.14,0,False,False,True
5748,645,False,45,8,85325.93,1,0,0,22558.74,0,True,False,False
5749,844,False,29,8,0.0,2,0,0,147342.03,0,True,False,False
5750,747,True,37,9,135776.36,3,1,0,85470.45,1,False,True,False
5751,645,True,40,6,131411.24,1,1,1,194656.11,0,True,False,False
5752,752,False,36,3,0.0,2,1,1,48505.1,0,False,False,True
5753,760,False,41,6,0.0,2,0,0,101491.23,0,False,False,True
5754,714,False,45,9,106431.97,2,1,1,164117.69,0,False,True,False
5755,717,True,50,9,90305.76,1,1,1,124626.57,0,True,False,False
5756,645,True,28,7,117466.03,2,1,1,34490.06,0,False,True,False
5757,681,True,32,3,148884.47,2,1,1,90967.37,0,True,False,False
5758,681,False,44,4,91115.76,2,0,0,24208.84,1,False,True,False
5759,679,False,37,8,77373.87,2,0,1,174873.09,0,False,True,False
5760,528,True,23,7,104744.89,1,1,0,170262.97,0,False,False,True
5761,710,False,31,3,0.0,2,1,1,112289.06,0,True,False,False
5762,733,True,39,5,91538.51,1,1,1,93783.0,0,False,True,False
5763,724,False,32,6,0.0,2,1,1,150026.79,0,True,False,False
5764,726,False,34,0,185734.75,1,1,1,102036.82,0,True,False,False
5765,520,True,30,3,143396.54,2,1,1,898.51,0,True,False,False
5766,556,True,40,5,125909.85,1,1,1,95124.4,0,True,False,False
5767,579,False,45,2,0.0,2,0,0,11514.39,0,True,False,False
5768,674,True,36,2,154525.7,1,0,1,27468.72,0,True,False,False
5769,570,False,29,0,0.0,1,1,0,37092.43,0,True,False,False
5770,631,True,51,8,100654.8,1,1,0,171587.9,0,True,False,False
5771,623,True,44,1,83325.77,1,0,1,80828.78,0,False,False,True
5772,665,True,35,8,110934.54,1,1,0,169287.99,0,True,False,False
5773,523,False,36,8,113680.54,1,0,0,13197.44,0,False,False,True
5774,706,True,31,1,117020.08,2,1,0,54439.53,0,False,True,False
5775,619,False,49,9,145359.99,1,1,0,38186.85,0,True,False,False
5776,593,False,39,8,151391.68,1,1,0,27274.6,1,False,True,False
5777,608,True,66,8,123935.35,1,1,1,65758.19,0,False,False,True
5778,526,False,36,0,0.0,2,1,0,97767.63,0,True,False,False
5779,684,True,40,2,70291.02,1,1,1,115468.84,1,False,False,True
5780,604,False,42,10,166031.45,1,1,0,98293.14,0,False,True,False
5781,636,True,36,6,96643.32,1,0,0,182059.28,0,False,True,False
5782,669,False,33,8,0.0,2,0,1,128538.05,0,False,False,True
5783,624,True,71,7,0.0,2,1,1,108841.83,0,True,False,False
5784,631,True,29,2,0.0,2,1,1,18581.84,0,True,False,False
5785,753,True,48,4,0.0,2,0,1,146821.42,0,True,False,False
5786,588,True,40,5,0.0,2,0,0,100727.68,0,True,False,False
5787,729,True,26,4,97268.1,2,1,0,39356.38,0,False,True,False
5788,602,False,42,10,0.0,2,0,0,169921.11,1,True,False,False
5789,689,False,55,1,76296.81,1,1,0,42364.75,1,False,True,False
5790,486,True,27,7,0.0,2,1,0,28823.04,0,False,False,True
5791,809,False,42,6,64497.94,3,0,1,182436.81,1,False,True,False
5792,562,True,38,5,0.0,1,1,0,115700.2,0,True,False,False
5793,763,False,32,8,0.0,2,1,0,16725.53,0,False,False,True
5794,669,True,57,5,0.0,2,1,1,56875.76,0,True,False,False
5795,709,True,39,8,0.0,2,1,0,56214.09,0,True,False,False
5796,554,False,45,4,0.0,2,1,1,193412.05,0,False,False,True
5797,699,True,37,10,0.0,2,0,0,83263.04,0,True,False,False
5798,732,True,54,0,134249.7,1,0,1,13404.4,0,False,False,True
5799,625,False,45,3,0.0,1,1,1,184474.15,1,True,False,False
5800,599,True,30,9,105443.68,1,1,1,121124.53,0,True,False,False
5801,584,False,50,1,0.0,1,0,1,152567.75,1,False,False,True
5802,499,True,35,10,0.0,2,1,0,10722.54,0,True,False,False
5803,526,True,38,2,0.0,2,0,0,58010.98,0,False,False,True
5804,625,False,35,5,86147.46,2,1,0,163440.8,1,False,True,False
5805,537,False,38,1,96939.06,1,1,1,102606.92,0,False,False,True
5806,696,True,47,1,106758.6,1,1,1,80591.18,0,False,False,True
5807,679,False,33,9,112528.65,2,1,0,177362.45,0,True,False,False
5808,684,True,60,2,116563.58,1,1,0,120257.7,1,True,False,False
5809,850,True,32,4,0.0,1,1,1,180622.02,0,True,False,False
5810,495,False,42,7,0.0,2,0,0,130404.53,0,False,False,True
5811,537,False,38,6,141786.78,1,0,1,147797.54,0,False,False,True
5812,850,True,41,3,136416.82,1,0,1,57844.26,0,True,False,False
5813,513,True,30,5,0.0,2,1,0,162523.66,0,True,False,False
5814,618,False,40,1,133245.52,2,1,1,54495.82,0,False,True,False
5815,802,False,41,4,90757.64,2,0,1,169183.66,0,False,True,False
5816,547,True,43,1,92350.36,1,0,1,80262.91,0,True,False,False
5817,613,True,69,9,78778.49,1,0,1,8751.59,0,False,True,False
5818,592,False,34,6,102143.93,2,1,1,102628.98,0,False,True,False
5819,546,True,29,5,0.0,1,1,1,94823.95,0,True,False,False
5820,721,True,37,4,98459.6,1,0,0,90821.66,0,False,True,False
5821,671,False,47,7,114603.76,2,1,0,153194.32,1,False,True,False
5822,624,True,35,2,0.0,2,1,0,87310.59,0,False,False,True
5823,751,False,51,7,148074.79,1,1,0,146411.41,1,False,True,False
5824,636,True,36,1,0.0,3,1,1,74048.1,1,False,False,True
5825,607,False,62,8,108004.64,1,1,1,23386.77,1,False,False,True
5826,509,False,29,0,107712.57,2,1,1,92898.17,0,False,True,False
5827,653,True,35,9,0.0,2,1,1,45956.05,0,False,False,True
5828,709,False,37,8,0.0,3,1,0,71738.56,0,False,False,True
5829,559,True,32,9,145303.52,1,1,0,103560.98,0,True,False,False
5830,684,True,37,4,138476.41,2,1,1,52367.29,0,False,True,False
5831,635,False,27,8,127471.56,1,1,1,152916.05,1,True,False,False
5832,709,True,26,6,156551.63,1,0,1,4410.77,0,True,False,False
5833,656,False,49,9,97092.87,1,1,0,74771.22,1,False,True,False
5834,793,True,32,2,0.0,2,1,0,193817.63,1,True,False,False
5835,609,True,37,5,129312.79,1,1,1,26793.82,0,False,False,True
5836,618,False,29,10,100315.1,2,1,1,32526.64,0,False,True,False
5837,850,False,35,6,81684.97,1,1,0,824.0,0,True,False,False
5838,669,True,51,3,88827.53,1,0,0,85250.77,1,False,False,True
5839,594,True,40,0,152092.44,2,1,1,83508.93,0,False,True,False
5840,616,True,71,4,0.0,2,1,1,173599.38,0,False,False,True
5841,676,False,49,1,0.0,1,1,0,79342.31,1,True,False,False
5842,608,False,38,9,102406.76,1,0,1,57600.66,0,False,False,True
5843,710,True,21,4,109130.96,2,1,1,56191.99,0,True,False,False
5844,695,True,29,5,0.0,2,1,1,6770.44,0,True,False,False
5845,530,True,33,9,75242.28,1,0,1,101694.67,0,False,True,False
5846,509,True,29,1,0.0,2,1,0,69113.14,0,False,False,True
5847,517,False,45,4,0.0,1,0,0,172674.36,1,True,False,False
5848,758,True,33,0,129142.54,2,1,1,26606.28,0,False,True,False
5849,665,True,51,2,0.0,1,0,0,53353.36,0,True,False,False
5850,631,False,22,6,139129.92,1,1,1,63747.51,0,False,True,False
5851,576,True,33,3,0.0,2,0,1,190112.05,0,False,False,True
5852,544,True,22,3,66483.32,1,0,1,110317.39,0,False,False,True
5853,596,True,40,5,62389.03,3,1,0,148623.43,1,False,True,False
5854,481,False,34,5,0.0,2,1,1,125253.46,0,True,False,False
5855,498,True,46,1,91857.66,1,1,0,101954.78,1,True,False,False
5856,512,True,31,6,0.0,2,1,0,168462.26,0,False,False,True
5857,594,False,56,7,0.0,1,1,0,26215.85,1,True,False,False
5858,570,False,30,10,176173.52,1,1,0,97045.32,1,True,False,False
5859,721,True,38,7,0.0,1,0,1,53534.8,0,False,False,True
5860,453,False,37,4,131834.76,2,1,0,8949.2,0,True,False,False
5861,562,True,48,3,92347.96,1,1,1,163116.75,0,True,False,False
5862,682,True,40,4,0.0,2,1,1,140745.91,0,True,False,False
5863,748,True,40,3,95297.11,1,0,0,171515.84,0,True,False,False
5864,729,False,32,9,0.0,2,0,0,150803.44,0,True,False,False
5865,663,True,39,4,0.0,1,1,0,76884.05,0,True,False,False
5866,735,False,53,8,123845.36,2,0,1,170454.93,1,True,False,False
5867,627,True,62,3,143426.34,2,1,1,143104.3,0,False,True,False
5868,713,True,46,5,0.0,1,1,1,55701.62,0,True,False,False
5869,562,True,31,2,112708.2,1,0,1,186370.3,0,False,True,False
5870,632,True,43,2,100013.51,1,1,0,24275.32,0,True,False,False
5871,479,False,33,2,208165.53,1,0,0,50774.81,1,True,False,False
5872,658,True,21,7,0.0,2,0,1,154279.87,0,False,False,True
5873,598,False,40,9,0.0,1,1,0,68462.59,1,True,False,False
5874,597,True,19,2,0.0,2,1,1,91036.74,0,True,False,False
5875,512,False,33,6,121685.31,2,1,1,83681.97,0,True,False,False
5876,704,True,39,2,111525.02,1,1,0,199484.96,0,True,False,False
5877,474,True,26,6,0.0,2,0,0,152491.22,0,True,False,False
5878,604,True,36,10,113546.3,1,1,1,134875.37,0,False,True,False
5879,683,True,41,6,95696.52,2,1,1,184366.14,0,True,False,False
5880,537,True,28,0,88963.31,2,1,1,189839.93,0,True,False,False
5881,794,True,31,0,144880.34,2,0,1,175643.44,0,False,False,True
5882,732,True,55,9,136576.02,1,0,1,3268.17,1,True,False,False
5883,495,False,38,2,63093.01,1,1,1,47089.72,0,True,False,False
5884,552,True,38,10,132271.12,2,1,1,46562.02,0,False,True,False
5885,602,False,29,3,88814.4,2,1,1,62487.97,0,True,False,False
5886,607,True,40,5,90594.55,1,0,1,181598.25,0,False,True,False
5887,675,False,33,0,141816.25,1,1,0,64815.05,1,False,True,False
5888,443,False,54,3,138547.97,1,1,1,70196.23,1,True,False,False
5889,727,False,31,2,52192.08,2,0,1,160383.47,0,True,False,False
5890,482,True,38,4,124976.19,1,1,0,35848.12,0,True,False,False
5891,686,False,34,1,0.0,2,1,0,87278.48,0,True,False,False
5892,588,True,35,3,104356.38,1,1,0,94498.82,0,False,True,False
5893,605,False,48,10,150315.92,1,0,1,133486.36,0,False,False,True
5894,583,True,39,1,129299.28,2,1,0,73107.6,0,True,False,False
5895,738,True,37,7,140950.92,2,1,0,195333.98,0,False,True,False
5896,744,True,30,1,128065.12,1,1,0,121525.48,0,False,False,True
5897,781,True,23,2,107433.48,1,1,0,173843.21,0,True,False,False
5898,699,True,34,2,117468.67,1,1,0,185227.42,0,True,False,False
5899,639,False,27,2,0.0,2,0,0,125244.18,0,True,False,False
5900,583,False,27,4,0.0,3,1,0,163113.41,0,True,False,False
5901,587,True,42,1,0.0,1,0,0,123006.91,0,True,False,False
5902,694,True,40,9,0.0,2,1,0,40463.03,0,True,False,False
5903,570,False,29,4,153040.03,1,1,1,131363.57,1,True,False,False
5904,692,True,45,6,142084.04,4,1,0,188305.85,1,False,True,False
5905,511,False,30,5,0.0,2,1,0,143994.86,0,True,False,False
5906,788,True,32,4,112079.58,1,0,0,89368.59,0,True,False,False
5907,526,True,66,7,132044.6,2,1,1,158365.89,0,False,False,True
5908,749,False,46,9,66582.81,1,1,0,78753.12,1,False,False,True
5909,691,False,33,6,0.0,2,1,1,100408.31,0,True,False,False
5910,481,False,39,6,0.0,1,1,1,24677.54,0,True,False,False
5911,752,True,33,4,0.0,2,1,1,39570.78,0,True,False,False
5912,658,False,38,6,102895.1,1,0,0,155665.76,0,True,False,False
5913,679,True,42,2,0.0,1,1,1,168294.27,0,False,False,True
5914,754,True,27,7,117578.35,2,0,1,87908.01,0,False,True,False
5915,679,True,47,10,198546.1,2,1,0,191198.92,1,True,False,False
5916,633,False,39,2,0.0,2,0,0,191207.03,0,False,False,True
5917,674,False,31,1,0.0,1,1,0,128954.05,0,True,False,False
5918,600,True,28,2,116623.31,1,0,1,59905.29,0,False,True,False
5919,645,True,49,8,0.0,2,1,0,162012.6,0,False,False,True
5920,698,True,36,6,0.0,2,0,1,19231.98,0,True,False,False
5921,508,True,54,10,0.0,1,1,1,175749.36,0,False,False,True
5922,555,False,44,3,105770.7,3,1,0,60533.96,1,True,False,False
5923,751,False,48,9,0.0,1,1,0,137508.42,1,True,False,False
5924,738,False,39,1,94435.45,2,0,1,189430.86,0,True,False,False
5925,706,False,39,8,112889.91,1,0,1,6723.66,0,False,True,False
5926,595,False,53,7,0.0,2,1,0,41371.68,1,True,False,False
5927,577,False,43,3,127940.47,1,0,0,125140.72,1,False,True,False
5928,578,False,36,8,129745.1,1,1,1,143683.75,0,False,True,False
5929,699,True,32,3,0.0,2,1,1,170770.44,0,True,False,False
5930,826,False,30,5,0.0,2,0,1,157397.57,0,True,False,False
5931,656,False,46,7,141535.52,1,1,0,50595.15,1,False,True,False
5932,556,False,47,2,139914.27,1,1,1,50390.98,0,True,False,False
5933,569,True,41,4,120243.49,1,1,0,163150.03,1,True,False,False
5934,765,True,34,9,91835.16,1,0,0,138280.17,0,True,False,False
5935,544,True,37,2,0.0,2,0,0,135067.02,0,False,False,True
